datetime,actual_load_mw,forecast_load_mw,date,year,month,day,hour,day_of_week,day_of_year,is_weekend,forecast_error_mw,forecast_error_pct
2024-09-19 23:00:00,2470.0,2485.0,2024-09-19,2024,9,19,24,3,263,0,-15.0,-0.61
2024-09-20 00:00:00,2347.0,2311.5,2024-09-20,2024,9,20,1,4,264,0,35.5,1.51
2024-09-20 01:00:00,2247.0,2242.0,2024-09-20,2024,9,20,2,4,264,0,5.0,0.22
2024-09-20 02:00:00,2230.0,2187.8,2024-09-20,2024,9,20,3,4,264,0,42.19999999999982,1.89
2024-09-20 03:00:00,2232.0,2192.3,2024-09-20,2024,9,20,4,4,264,0,39.69999999999982,1.78
2024-09-20 04:00:00,2302.0,2265.0,2024-09-20,2024,9,20,5,4,264,0,37.0,1.61
2024-09-20 05:00:00,2449.0,2482.8,2024-09-20,2024,9,20,6,4,264,0,-33.80000000000018,-1.38
2024-09-20 06:00:00,2829.0,2901.8,2024-09-20,2024,9,20,7,4,264,0,-72.80000000000018,-2.57
2024-09-20 07:00:00,3006.0,2993.3,2024-09-20,2024,9,20,8,4,264,0,12.699999999999818,0.42
2024-09-20 08:00:00,3012.0,3009.5,2024-09-20,2024,9,20,9,4,264,0,2.5,0.08
2024-09-20 09:00:00,2983.0,2988.5,2024-09-20,2024,9,20,10,4,264,0,-5.5,-0.18
2024-09-20 10:00:00,2880.0,2920.0,2024-09-20,2024,9,20,11,4,264,0,-40.0,-1.39
2024-09-20 11:00:00,2899.0,2908.8,2024-09-20,2024,9,20,12,4,264,0,-9.800000000000182,-0.34
2024-09-20 12:00:00,2898.0,2935.3,2024-09-20,2024,9,20,13,4,264,0,-37.30000000000018,-1.29
2024-09-20 13:00:00,2828.0,2887.3,2024-09-20,2024,9,20,14,4,264,0,-59.30000000000018,-2.1
2024-09-20 14:00:00,2796.0,2857.3,2024-09-20,2024,9,20,15,4,264,0,-61.30000000000018,-2.19
2024-09-20 15:00:00,2793.0,2854.0,2024-09-20,2024,9,20,16,4,264,0,-61.0,-2.18
2024-09-20 16:00:00,2856.0,2901.0,2024-09-20,2024,9,20,17,4,264,0,-45.0,-1.58
2024-09-20 17:00:00,2891.0,2876.5,2024-09-20,2024,9,20,18,4,264,0,14.5,0.5
2024-09-20 18:00:00,2937.0,2996.3,2024-09-20,2024,9,20,19,4,264,0,-59.30000000000018,-2.02
2024-09-20 19:00:00,3078.0,3074.8,2024-09-20,2024,9,20,20,4,264,0,3.199999999999818,0.1
2024-09-20 20:00:00,2987.0,2939.8,2024-09-20,2024,9,20,21,4,264,0,47.19999999999982,1.58
2024-09-20 21:00:00,2759.0,2714.0,2024-09-20,2024,9,20,22,4,264,0,45.0,1.63
2024-09-20 22:00:00,2570.0,2459.3,2024-09-20,2024,9,20,23,4,264,0,110.69999999999982,4.31
2024-09-20 23:00:00,2416.0,2384.0,2024-09-20,2024,9,20,24,4,264,0,32.0,1.32
2024-09-21 00:00:00,2328.0,2243.3,2024-09-21,2024,9,21,1,5,265,1,84.69999999999982,3.64
2024-09-21 01:00:00,2228.0,2160.8,2024-09-21,2024,9,21,2,5,265,1,67.19999999999982,3.02
2024-09-21 02:00:00,2198.0,2115.0,2024-09-21,2024,9,21,3,5,265,1,83.0,3.78
2024-09-21 03:00:00,2177.0,2096.0,2024-09-21,2024,9,21,4,5,265,1,81.0,3.72
2024-09-21 04:00:00,2198.0,2096.8,2024-09-21,2024,9,21,5,5,265,1,101.19999999999982,4.6
2024-09-21 05:00:00,2217.0,2122.3,2024-09-21,2024,9,21,6,5,265,1,94.69999999999982,4.27
2024-09-21 06:00:00,2292.0,2208.3,2024-09-21,2024,9,21,7,5,265,1,83.69999999999982,3.65
2024-09-21 07:00:00,2423.0,2336.8,2024-09-21,2024,9,21,8,5,265,1,86.19999999999982,3.56
2024-09-21 08:00:00,2539.0,2499.5,2024-09-21,2024,9,21,9,5,265,1,39.5,1.56
2024-09-21 09:00:00,2600.0,2573.5,2024-09-21,2024,9,21,10,5,265,1,26.5,1.02
2024-09-21 10:00:00,2587.0,2630.8,2024-09-21,2024,9,21,11,5,265,1,-43.80000000000018,-1.69
2024-09-21 11:00:00,2602.0,2607.0,2024-09-21,2024,9,21,12,5,265,1,-5.0,-0.19
2024-09-21 12:00:00,2559.0,2558.5,2024-09-21,2024,9,21,13,5,265,1,0.5,0.02
2024-09-21 13:00:00,2506.0,2494.8,2024-09-21,2024,9,21,14,5,265,1,11.199999999999818,0.45
2024-09-21 14:00:00,2429.0,2450.5,2024-09-21,2024,9,21,15,5,265,1,-21.5,-0.89
2024-09-21 15:00:00,2403.0,2448.5,2024-09-21,2024,9,21,16,5,265,1,-45.5,-1.89
2024-09-21 16:00:00,2451.0,2462.3,2024-09-21,2024,9,21,17,5,265,1,-11.300000000000182,-0.46
2024-09-21 17:00:00,2545.0,2518.0,2024-09-21,2024,9,21,18,5,265,1,27.0,1.06
2024-09-21 18:00:00,2636.0,2574.5,2024-09-21,2024,9,21,19,5,265,1,61.5,2.33
2024-09-21 19:00:00,2762.0,2653.8,2024-09-21,2024,9,21,20,5,265,1,108.19999999999982,3.92
2024-09-21 20:00:00,2712.0,2659.3,2024-09-21,2024,9,21,21,5,265,1,52.69999999999982,1.94
2024-09-21 21:00:00,2562.0,2468.3,2024-09-21,2024,9,21,22,5,265,1,93.69999999999982,3.66
2024-09-21 22:00:00,2413.0,2316.0,2024-09-21,2024,9,21,23,5,265,1,97.0,4.02
2024-09-21 23:00:00,2261.0,2204.5,2024-09-21,2024,9,21,24,5,265,1,56.5,2.5
2024-09-22 00:00:00,2170.0,2164.3,2024-09-22,2024,9,22,1,6,266,1,5.699999999999818,0.26
2024-09-22 01:00:00,2067.0,2057.5,2024-09-22,2024,9,22,2,6,266,1,9.5,0.46
2024-09-22 02:00:00,2032.0,1994.3,2024-09-22,2024,9,22,3,6,266,1,37.700000000000045,1.86
2024-09-22 03:00:00,2011.0,2000.3,2024-09-22,2024,9,22,4,6,266,1,10.700000000000045,0.53
2024-09-22 04:00:00,2014.0,2013.3,2024-09-22,2024,9,22,5,6,266,1,0.7000000000000455,0.03
2024-09-22 05:00:00,2045.0,2040.3,2024-09-22,2024,9,22,6,6,266,1,4.7000000000000455,0.23
2024-09-22 06:00:00,2133.0,2135.3,2024-09-22,2024,9,22,7,6,266,1,-2.300000000000182,-0.11
2024-09-22 07:00:00,2259.0,2253.0,2024-09-22,2024,9,22,8,6,266,1,6.0,0.27
2024-09-22 08:00:00,2394.0,2421.8,2024-09-22,2024,9,22,9,6,266,1,-27.800000000000182,-1.16
2024-09-22 09:00:00,2526.0,2597.8,2024-09-22,2024,9,22,10,6,266,1,-71.80000000000018,-2.84
2024-09-22 10:00:00,2586.0,2620.0,2024-09-22,2024,9,22,11,6,266,1,-34.0,-1.31
2024-09-22 11:00:00,2593.0,2589.0,2024-09-22,2024,9,22,12,6,266,1,4.0,0.15
2024-09-22 12:00:00,2453.0,2518.5,2024-09-22,2024,9,22,13,6,266,1,-65.5,-2.67
2024-09-22 13:00:00,2355.0,2468.3,2024-09-22,2024,9,22,14,6,266,1,-113.30000000000018,-4.81
2024-09-22 14:00:00,2304.0,2392.5,2024-09-22,2024,9,22,15,6,266,1,-88.5,-3.84
2024-09-22 15:00:00,2288.0,2383.8,2024-09-22,2024,9,22,16,6,266,1,-95.80000000000018,-4.19
2024-09-22 16:00:00,2353.0,2433.0,2024-09-22,2024,9,22,17,6,266,1,-80.0,-3.4
2024-09-22 17:00:00,2489.0,2502.5,2024-09-22,2024,9,22,18,6,266,1,-13.5,-0.54
2024-09-22 18:00:00,2641.0,2527.8,2024-09-22,2024,9,22,19,6,266,1,113.19999999999982,4.29
2024-09-22 19:00:00,2801.0,2602.8,2024-09-22,2024,9,22,20,6,266,1,198.19999999999982,7.08
2024-09-22 20:00:00,2737.0,2625.0,2024-09-22,2024,9,22,21,6,266,1,112.0,4.09
2024-09-22 21:00:00,2537.0,2532.0,2024-09-22,2024,9,22,22,6,266,1,5.0,0.2
2024-09-22 22:00:00,2367.0,2378.5,2024-09-22,2024,9,22,23,6,266,1,-11.5,-0.49
2024-09-22 23:00:00,2229.0,2241.5,2024-09-22,2024,9,22,24,6,266,1,-12.5,-0.56
2024-09-23 00:00:00,2169.0,2179.5,2024-09-23,2024,9,23,1,0,267,0,-10.5,-0.48
2024-09-23 01:00:00,2089.0,2093.5,2024-09-23,2024,9,23,2,0,267,0,-4.5,-0.22
2024-09-23 02:00:00,2064.0,2065.0,2024-09-23,2024,9,23,3,0,267,0,-1.0,-0.05
2024-09-23 03:00:00,2084.0,2034.0,2024-09-23,2024,9,23,4,0,267,0,50.0,2.4
2024-09-23 04:00:00,2176.0,2154.5,2024-09-23,2024,9,23,5,0,267,0,21.5,0.99
2024-09-23 05:00:00,2402.0,2404.8,2024-09-23,2024,9,23,6,0,267,0,-2.800000000000182,-0.12
2024-09-23 06:00:00,2819.0,2824.8,2024-09-23,2024,9,23,7,0,267,0,-5.800000000000182,-0.21
2024-09-23 07:00:00,2998.0,3042.0,2024-09-23,2024,9,23,8,0,267,0,-44.0,-1.47
2024-09-23 08:00:00,3024.0,3120.0,2024-09-23,2024,9,23,9,0,267,0,-96.0,-3.17
2024-09-23 09:00:00,3005.0,3102.0,2024-09-23,2024,9,23,10,0,267,0,-97.0,-3.23
2024-09-23 10:00:00,2888.0,3014.0,2024-09-23,2024,9,23,11,0,267,0,-126.0,-4.36
2024-09-23 11:00:00,2899.0,3058.0,2024-09-23,2024,9,23,12,0,267,0,-159.0,-5.48
2024-09-23 12:00:00,2908.0,2999.0,2024-09-23,2024,9,23,13,0,267,0,-91.0,-3.13
2024-09-23 13:00:00,2853.0,3000.5,2024-09-23,2024,9,23,14,0,267,0,-147.5,-5.17
2024-09-23 14:00:00,2809.0,2979.8,2024-09-23,2024,9,23,15,0,267,0,-170.80000000000018,-6.08
2024-09-23 15:00:00,2821.0,2949.5,2024-09-23,2024,9,23,16,0,267,0,-128.5,-4.56
2024-09-23 16:00:00,2908.0,2986.5,2024-09-23,2024,9,23,17,0,267,0,-78.5,-2.7
2024-09-23 17:00:00,2976.0,3031.3,2024-09-23,2024,9,23,18,0,267,0,-55.30000000000018,-1.86
2024-09-23 18:00:00,3047.0,3107.5,2024-09-23,2024,9,23,19,0,267,0,-60.5,-1.99
2024-09-23 19:00:00,3204.0,3153.3,2024-09-23,2024,9,23,20,0,267,0,50.69999999999982,1.58
2024-09-23 20:00:00,3103.0,3030.0,2024-09-23,2024,9,23,21,0,267,0,73.0,2.35
2024-09-23 21:00:00,2856.0,2773.3,2024-09-23,2024,9,23,22,0,267,0,82.69999999999982,2.9
2024-09-23 22:00:00,2635.0,2619.0,2024-09-23,2024,9,23,23,0,267,0,16.0,0.61
2024-09-23 23:00:00,2510.0,2476.8,2024-09-23,2024,9,23,24,0,267,0,33.19999999999982,1.32
2024-09-24 00:00:00,2390.0,2398.3,2024-09-24,2024,9,24,1,1,268,0,-8.300000000000182,-0.35
2024-09-24 01:00:00,2288.0,2321.8,2024-09-24,2024,9,24,2,1,268,0,-33.80000000000018,-1.48
2024-09-24 02:00:00,2251.0,2272.3,2024-09-24,2024,9,24,3,1,268,0,-21.300000000000182,-0.95
2024-09-24 03:00:00,2238.0,2278.0,2024-09-24,2024,9,24,4,1,268,0,-40.0,-1.79
2024-09-24 04:00:00,2281.0,2362.3,2024-09-24,2024,9,24,5,1,268,0,-81.30000000000018,-3.56
2024-09-24 05:00:00,2450.0,2562.0,2024-09-24,2024,9,24,6,1,268,0,-112.0,-4.57
2024-09-24 06:00:00,2846.0,2971.8,2024-09-24,2024,9,24,7,1,268,0,-125.80000000000018,-4.42
2024-09-24 07:00:00,3006.0,3154.0,2024-09-24,2024,9,24,8,1,268,0,-148.0,-4.92
2024-09-24 08:00:00,3040.0,3199.0,2024-09-24,2024,9,24,9,1,268,0,-159.0,-5.23
2024-09-24 09:00:00,3030.0,3194.5,2024-09-24,2024,9,24,10,1,268,0,-164.5,-5.43
2024-09-24 10:00:00,2950.0,3137.8,2024-09-24,2024,9,24,11,1,268,0,-187.80000000000018,-6.37
2024-09-24 11:00:00,2954.0,3158.5,2024-09-24,2024,9,24,12,1,268,0,-204.5,-6.92
2024-09-24 12:00:00,3022.0,3121.8,2024-09-24,2024,9,24,13,1,268,0,-99.80000000000018,-3.3
2024-09-24 13:00:00,2993.0,3009.5,2024-09-24,2024,9,24,14,1,268,0,-16.5,-0.55
2024-09-24 14:00:00,2964.0,2945.3,2024-09-24,2024,9,24,15,1,268,0,18.699999999999818,0.63
2024-09-24 15:00:00,2955.0,2968.5,2024-09-24,2024,9,24,16,1,268,0,-13.5,-0.46
2024-09-24 16:00:00,2997.0,3034.5,2024-09-24,2024,9,24,17,1,268,0,-37.5,-1.25
2024-09-24 17:00:00,3032.0,3038.5,2024-09-24,2024,9,24,18,1,268,0,-6.5,-0.21
2024-09-24 18:00:00,3086.0,3109.5,2024-09-24,2024,9,24,19,1,268,0,-23.5,-0.76
2024-09-24 19:00:00,3193.0,3238.0,2024-09-24,2024,9,24,20,1,268,0,-45.0,-1.41
2024-09-24 20:00:00,3069.0,3131.3,2024-09-24,2024,9,24,21,1,268,0,-62.30000000000018,-2.03
2024-09-24 21:00:00,2829.0,2892.8,2024-09-24,2024,9,24,22,1,268,0,-63.80000000000018,-2.26
2024-09-24 22:00:00,2625.0,2679.8,2024-09-24,2024,9,24,23,1,268,0,-54.80000000000018,-2.09
2024-09-24 23:00:00,2498.0,2572.3,2024-09-24,2024,9,24,24,1,268,0,-74.30000000000018,-2.97
2024-09-25 00:00:00,2382.0,2422.5,2024-09-25,2024,9,25,1,2,269,0,-40.5,-1.7
2024-09-25 01:00:00,2288.0,2320.0,2024-09-25,2024,9,25,2,2,269,0,-32.0,-1.4
2024-09-25 02:00:00,2256.0,2280.0,2024-09-25,2024,9,25,3,2,269,0,-24.0,-1.06
2024-09-25 03:00:00,2253.0,2292.5,2024-09-25,2024,9,25,4,2,269,0,-39.5,-1.75
2024-09-25 04:00:00,2320.0,2330.0,2024-09-25,2024,9,25,5,2,269,0,-10.0,-0.43
2024-09-25 05:00:00,2485.0,2535.0,2024-09-25,2024,9,25,6,2,269,0,-50.0,-2.01
2024-09-25 06:00:00,2877.0,2967.5,2024-09-25,2024,9,25,7,2,269,0,-90.5,-3.15
2024-09-25 07:00:00,3081.0,3155.0,2024-09-25,2024,9,25,8,2,269,0,-74.0,-2.4
2024-09-25 08:00:00,3157.0,3170.0,2024-09-25,2024,9,25,9,2,269,0,-13.0,-0.41
2024-09-25 09:00:00,3194.0,3152.5,2024-09-25,2024,9,25,10,2,269,0,41.5,1.3
2024-09-25 10:00:00,3127.0,3117.5,2024-09-25,2024,9,25,11,2,269,0,9.5,0.3
2024-09-25 11:00:00,3119.0,3100.0,2024-09-25,2024,9,25,12,2,269,0,19.0,0.61
2024-09-25 12:00:00,3124.0,3097.5,2024-09-25,2024,9,25,13,2,269,0,26.5,0.85
2024-09-25 13:00:00,3004.0,3027.5,2024-09-25,2024,9,25,14,2,269,0,-23.5,-0.78
2024-09-25 14:00:00,2920.0,2985.0,2024-09-25,2024,9,25,15,2,269,0,-65.0,-2.23
2024-09-25 15:00:00,2896.0,2990.0,2024-09-25,2024,9,25,16,2,269,0,-94.0,-3.25
2024-09-25 16:00:00,2994.0,3037.5,2024-09-25,2024,9,25,17,2,269,0,-43.5,-1.45
2024-09-25 17:00:00,3056.0,3070.0,2024-09-25,2024,9,25,18,2,269,0,-14.0,-0.46
2024-09-25 18:00:00,3133.0,3107.5,2024-09-25,2024,9,25,19,2,269,0,25.5,0.81
2024-09-25 19:00:00,3233.0,3217.5,2024-09-25,2024,9,25,20,2,269,0,15.5,0.48
2024-09-25 20:00:00,3151.0,3135.0,2024-09-25,2024,9,25,21,2,269,0,16.0,0.51
2024-09-25 21:00:00,2902.0,2887.5,2024-09-25,2024,9,25,22,2,269,0,14.5,0.5
2024-09-25 22:00:00,2695.0,2670.0,2024-09-25,2024,9,25,23,2,269,0,25.0,0.93
2024-09-25 23:00:00,2565.0,2567.5,2024-09-25,2024,9,25,24,2,269,0,-2.5,-0.1
2024-09-26 00:00:00,2453.0,2366.3,2024-09-26,2024,9,26,1,3,270,0,86.69999999999982,3.53
2024-09-26 01:00:00,2353.0,2279.8,2024-09-26,2024,9,26,2,3,270,0,73.19999999999982,3.11
2024-09-26 02:00:00,2307.0,2243.5,2024-09-26,2024,9,26,3,3,270,0,63.5,2.75
2024-09-26 03:00:00,2307.0,2260.8,2024-09-26,2024,9,26,4,3,270,0,46.19999999999982,2.0
2024-09-26 04:00:00,2388.0,2317.8,2024-09-26,2024,9,26,5,3,270,0,70.19999999999982,2.94
2024-09-26 05:00:00,2565.0,2520.8,2024-09-26,2024,9,26,6,3,270,0,44.19999999999982,1.72
2024-09-26 06:00:00,2986.0,2902.8,2024-09-26,2024,9,26,7,3,270,0,83.19999999999982,2.79
2024-09-26 07:00:00,3138.0,3095.5,2024-09-26,2024,9,26,8,3,270,0,42.5,1.35
2024-09-26 08:00:00,3247.0,3164.0,2024-09-26,2024,9,26,9,3,270,0,83.0,2.56
2024-09-26 09:00:00,3246.0,3197.3,2024-09-26,2024,9,26,10,3,270,0,48.69999999999982,1.5
2024-09-26 10:00:00,3164.0,3102.3,2024-09-26,2024,9,26,11,3,270,0,61.69999999999982,1.95
2024-09-26 11:00:00,3167.0,3112.5,2024-09-26,2024,9,26,12,3,270,0,54.5,1.72
2024-09-26 12:00:00,3156.0,3114.3,2024-09-26,2024,9,26,13,3,270,0,41.69999999999982,1.32
2024-09-26 13:00:00,3080.0,2970.0,2024-09-26,2024,9,26,14,3,270,0,110.0,3.57
2024-09-26 14:00:00,3036.0,2974.3,2024-09-26,2024,9,26,15,3,270,0,61.69999999999982,2.03
2024-09-26 15:00:00,3018.0,2992.5,2024-09-26,2024,9,26,16,3,270,0,25.5,0.84
2024-09-26 16:00:00,3068.0,3057.5,2024-09-26,2024,9,26,17,3,270,0,10.5,0.34
2024-09-26 17:00:00,3071.0,3067.5,2024-09-26,2024,9,26,18,3,270,0,3.5,0.11
2024-09-26 18:00:00,3169.0,3145.0,2024-09-26,2024,9,26,19,3,270,0,24.0,0.76
2024-09-26 19:00:00,3280.0,3207.5,2024-09-26,2024,9,26,20,3,270,0,72.5,2.21
2024-09-26 20:00:00,3160.0,3087.5,2024-09-26,2024,9,26,21,3,270,0,72.5,2.29
2024-09-26 21:00:00,2907.0,2820.0,2024-09-26,2024,9,26,22,3,270,0,87.0,2.99
2024-09-26 22:00:00,2718.0,2640.0,2024-09-26,2024,9,26,23,3,270,0,78.0,2.87
2024-09-26 23:00:00,2580.0,2547.5,2024-09-26,2024,9,26,24,3,270,0,32.5,1.26
2024-09-27 00:00:00,2473.0,2379.0,2024-09-27,2024,9,27,1,4,271,0,94.0,3.8
2024-09-27 01:00:00,2367.0,2295.8,2024-09-27,2024,9,27,2,4,271,0,71.19999999999982,3.01
2024-09-27 02:00:00,2309.0,2272.5,2024-09-27,2024,9,27,3,4,271,0,36.5,1.58
2024-09-27 03:00:00,2284.0,2271.8,2024-09-27,2024,9,27,4,4,271,0,12.199999999999818,0.53
2024-09-27 04:00:00,2363.0,2359.5,2024-09-27,2024,9,27,5,4,271,0,3.5,0.15
2024-09-27 05:00:00,2492.0,2559.5,2024-09-27,2024,9,27,6,4,271,0,-67.5,-2.71
2024-09-27 06:00:00,2871.0,2931.5,2024-09-27,2024,9,27,7,4,271,0,-60.5,-2.11
2024-09-27 07:00:00,3061.0,3116.5,2024-09-27,2024,9,27,8,4,271,0,-55.5,-1.81
2024-09-27 08:00:00,3167.0,3247.5,2024-09-27,2024,9,27,9,4,271,0,-80.5,-2.54
2024-09-27 09:00:00,3210.0,3264.0,2024-09-27,2024,9,27,10,4,271,0,-54.0,-1.68
2024-09-27 10:00:00,3153.0,3173.0,2024-09-27,2024,9,27,11,4,271,0,-20.0,-0.63
2024-09-27 11:00:00,3208.0,3227.0,2024-09-27,2024,9,27,12,4,271,0,-19.0,-0.59
2024-09-27 12:00:00,3195.0,3219.8,2024-09-27,2024,9,27,13,4,271,0,-24.800000000000182,-0.78
2024-09-27 13:00:00,3154.0,3209.5,2024-09-27,2024,9,27,14,4,271,0,-55.5,-1.76
2024-09-27 14:00:00,3107.0,3147.5,2024-09-27,2024,9,27,15,4,271,0,-40.5,-1.3
2024-09-27 15:00:00,3075.0,3164.0,2024-09-27,2024,9,27,16,4,271,0,-89.0,-2.89
2024-09-27 16:00:00,3125.0,3120.5,2024-09-27,2024,9,27,17,4,271,0,4.5,0.14
2024-09-27 17:00:00,3102.0,3043.3,2024-09-27,2024,9,27,18,4,271,0,58.69999999999982,1.89
2024-09-27 18:00:00,3104.0,3080.3,2024-09-27,2024,9,27,19,4,271,0,23.699999999999818,0.76
2024-09-27 19:00:00,3197.0,3105.3,2024-09-27,2024,9,27,20,4,271,0,91.69999999999982,2.87
2024-09-27 20:00:00,3071.0,2983.8,2024-09-27,2024,9,27,21,4,271,0,87.19999999999982,2.84
2024-09-27 21:00:00,2832.0,2730.5,2024-09-27,2024,9,27,22,4,271,0,101.5,3.58
2024-09-27 22:00:00,2662.0,2556.0,2024-09-27,2024,9,27,23,4,271,0,106.0,3.98
2024-09-27 23:00:00,2544.0,2441.8,2024-09-27,2024,9,27,24,4,271,0,102.19999999999982,4.02
2024-09-28 00:00:00,2407.0,2430.0,2024-09-28,2024,9,28,1,5,272,1,-23.0,-0.96
2024-09-28 01:00:00,2308.0,2325.0,2024-09-28,2024,9,28,2,5,272,1,-17.0,-0.74
2024-09-28 02:00:00,2265.0,2300.0,2024-09-28,2024,9,28,3,5,272,1,-35.0,-1.55
2024-09-28 03:00:00,2249.0,2282.5,2024-09-28,2024,9,28,4,5,272,1,-33.5,-1.49
2024-09-28 04:00:00,2244.0,2295.0,2024-09-28,2024,9,28,5,5,272,1,-51.0,-2.27
2024-09-28 05:00:00,2276.0,2320.0,2024-09-28,2024,9,28,6,5,272,1,-44.0,-1.93
2024-09-28 06:00:00,2336.0,2382.5,2024-09-28,2024,9,28,7,5,272,1,-46.5,-1.99
2024-09-28 07:00:00,2480.0,2520.0,2024-09-28,2024,9,28,8,5,272,1,-40.0,-1.61
2024-09-28 08:00:00,2641.0,2737.5,2024-09-28,2024,9,28,9,5,272,1,-96.5,-3.65
2024-09-28 09:00:00,2796.0,2805.0,2024-09-28,2024,9,28,10,5,272,1,-9.0,-0.32
2024-09-28 10:00:00,2836.0,2787.5,2024-09-28,2024,9,28,11,5,272,1,48.5,1.71
2024-09-28 11:00:00,2900.0,2797.5,2024-09-28,2024,9,28,12,5,272,1,102.5,3.53
2024-09-28 12:00:00,2880.0,2765.0,2024-09-28,2024,9,28,13,5,272,1,115.0,3.99
2024-09-28 13:00:00,2818.0,2707.5,2024-09-28,2024,9,28,14,5,272,1,110.5,3.92
2024-09-28 14:00:00,2754.0,2640.0,2024-09-28,2024,9,28,15,5,272,1,114.0,4.14
2024-09-28 15:00:00,2660.0,2605.0,2024-09-28,2024,9,28,16,5,272,1,55.0,2.07
2024-09-28 16:00:00,2697.0,2645.0,2024-09-28,2024,9,28,17,5,272,1,52.0,1.93
2024-09-28 17:00:00,2683.0,2742.5,2024-09-28,2024,9,28,18,5,272,1,-59.5,-2.22
2024-09-28 18:00:00,2762.0,2735.0,2024-09-28,2024,9,28,19,5,272,1,27.0,0.98
2024-09-28 19:00:00,2855.0,2857.5,2024-09-28,2024,9,28,20,5,272,1,-2.5,-0.09
2024-09-28 20:00:00,2756.0,2815.0,2024-09-28,2024,9,28,21,5,272,1,-59.0,-2.14
2024-09-28 21:00:00,2590.0,2662.5,2024-09-28,2024,9,28,22,5,272,1,-72.5,-2.8
2024-09-28 22:00:00,2429.0,2512.5,2024-09-28,2024,9,28,23,5,272,1,-83.5,-3.44
2024-09-28 23:00:00,2298.0,2365.0,2024-09-28,2024,9,28,24,5,272,1,-67.0,-2.92
2024-09-29 00:00:00,2186.0,2287.5,2024-09-29,2024,9,29,1,6,273,1,-101.5,-4.64
2024-09-29 01:00:00,2083.0,2172.5,2024-09-29,2024,9,29,2,6,273,1,-89.5,-4.3
2024-09-29 02:00:00,2060.0,2122.5,2024-09-29,2024,9,29,3,6,273,1,-62.5,-3.03
2024-09-29 03:00:00,2034.0,2112.5,2024-09-29,2024,9,29,4,6,273,1,-78.5,-3.86
2024-09-29 04:00:00,2055.0,2117.5,2024-09-29,2024,9,29,5,6,273,1,-62.5,-3.04
2024-09-29 05:00:00,2078.0,2112.5,2024-09-29,2024,9,29,6,6,273,1,-34.5,-1.66
2024-09-29 06:00:00,2213.0,2162.5,2024-09-29,2024,9,29,7,6,273,1,50.5,2.28
2024-09-29 07:00:00,2376.0,2355.0,2024-09-29,2024,9,29,8,6,273,1,21.0,0.88
2024-09-29 08:00:00,2582.0,2547.5,2024-09-29,2024,9,29,9,6,273,1,34.5,1.34
2024-09-29 09:00:00,2745.0,2697.5,2024-09-29,2024,9,29,10,6,273,1,47.5,1.73
2024-09-29 10:00:00,2799.0,2812.5,2024-09-29,2024,9,29,11,6,273,1,-13.5,-0.48
2024-09-29 11:00:00,2833.0,2842.5,2024-09-29,2024,9,29,12,6,273,1,-9.5,-0.34
2024-09-29 12:00:00,2694.0,2795.0,2024-09-29,2024,9,29,13,6,273,1,-101.0,-3.75
2024-09-29 13:00:00,2605.0,2640.0,2024-09-29,2024,9,29,14,6,273,1,-35.0,-1.34
2024-09-29 14:00:00,2542.0,2575.0,2024-09-29,2024,9,29,15,6,273,1,-33.0,-1.3
2024-09-29 15:00:00,2498.0,2590.0,2024-09-29,2024,9,29,16,6,273,1,-92.0,-3.68
2024-09-29 16:00:00,2554.0,2670.0,2024-09-29,2024,9,29,17,6,273,1,-116.0,-4.54
2024-09-29 17:00:00,2604.0,2672.5,2024-09-29,2024,9,29,18,6,273,1,-68.5,-2.63
2024-09-29 18:00:00,2751.0,2712.5,2024-09-29,2024,9,29,19,6,273,1,38.5,1.4
2024-09-29 19:00:00,2882.0,2795.0,2024-09-29,2024,9,29,20,6,273,1,87.0,3.02
2024-09-29 20:00:00,2819.0,2825.0,2024-09-29,2024,9,29,21,6,273,1,-6.0,-0.21
2024-09-29 21:00:00,2621.0,2652.5,2024-09-29,2024,9,29,22,6,273,1,-31.5,-1.2
2024-09-29 22:00:00,2495.0,2500.0,2024-09-29,2024,9,29,23,6,273,1,-5.0,-0.2
2024-09-29 23:00:00,2366.0,2345.0,2024-09-29,2024,9,29,24,6,273,1,21.0,0.89
2024-09-30 00:00:00,2275.0,2205.0,2024-09-30,2024,9,30,1,0,274,0,70.0,3.08
2024-09-30 01:00:00,2177.0,2105.0,2024-09-30,2024,9,30,2,0,274,0,72.0,3.31
2024-09-30 02:00:00,2177.0,2067.5,2024-09-30,2024,9,30,3,0,274,0,109.5,5.03
2024-09-30 03:00:00,2177.0,2092.5,2024-09-30,2024,9,30,4,0,274,0,84.5,3.88
2024-09-30 04:00:00,2306.0,2165.0,2024-09-30,2024,9,30,5,0,274,0,141.0,6.11
2024-09-30 05:00:00,2489.0,2385.0,2024-09-30,2024,9,30,6,0,274,0,104.0,4.18
2024-09-30 06:00:00,2957.0,2817.5,2024-09-30,2024,9,30,7,0,274,0,139.5,4.72
2024-09-30 07:00:00,3143.0,3057.5,2024-09-30,2024,9,30,8,0,274,0,85.5,2.72
2024-09-30 08:00:00,3162.0,3147.5,2024-09-30,2024,9,30,9,0,274,0,14.5,0.46
2024-09-30 09:00:00,3135.0,3187.5,2024-09-30,2024,9,30,10,0,274,0,-52.5,-1.67
2024-09-30 10:00:00,2982.0,3097.5,2024-09-30,2024,9,30,11,0,274,0,-115.5,-3.87
